alert_id,cause,effect,header_text,description_text,route_id,route_key,active_period_start,active_period_end
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,BNK_2f,-4213221836035426102,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,APS_2g,8410277826001083247,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,T3_1b,-2398108274111041511,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,T3_1c,-1482151186623865843,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,APS_1c,-6417094206083242795,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,APS_1h,2391825133504522957,2026-08-30 19:08:43+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",NSN_2k,6965782384900562698,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",IWL_2h,-5042242428352878110,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",T3_2d,2203676127428383300,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",ESI_2a,5630525952252418354,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",ESI_2d,7087056493799616534,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.3404,-3761967513259938731,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.3408,-8501473868324257105,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.3604,4638747697215425161,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.4416,6612880784914297307,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.6202,-1069971276648045413,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.6232,-2195108974975688623,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",WST_1a,-8080502455091207041,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",T3_1a,-7189270326134903042,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",ESI_1b,1240132754610898344,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.2309,2257973347913063668,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.3507,1339242831063537530,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.4315,2013913091183483853,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.6305,8890398490161670031,2026-08-06 00:30:06+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. Trains will be stopping at different platforms. Stops may change at short notice. 

Trains are not running between Granville and Cabramatta and will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. We are trying to arrange replacement buses.  Please delay travel if possible or use other transport.  Well update you when we have more information. Customers should plan ahead and allow plenty of extra travel time.

For service updates, please check transport apps, information screens and listen to announcements.",CMB_1d,1150323432029512968,2026-09-17 07:05:59+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. Trains will be stopping at different platforms. Stops may change at short notice. 

Most trains will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. We are trying to arrange replacement buses.  Please delay travel if possible or use other transport.  Well update you when we have more information. Customers should plan ahead and allow plenty of extra travel time.

For service updates, please check transport apps, information screens and listen to announcements.",IWL_1g,5311805744952906065,2026-09-17 06:50:04+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Urgent track repairs at Granville have been completed. Services between Cabramatta and Granville have resumed. Services may be less frequent and travel time may be longer than normal. Stops may change at short notice. Delays up to 15 minutes may continue as services recover.

For service updates, please check transport apps, information screens and listen to announcements.",CMB_1d,1150323432029512968,2026-09-17 07:25:04+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Urgent track repairs at Granville have been completed. Services between Cabramatta and Granville have resumed. Services may be less frequent and travel time may be longer than normal. Stops may change at short notice. Delays up to 15 minutes may continue as services recover.

For service updates, please check transport apps, information screens and listen to announcements.",IWL_2h,-5042242428352878110,2026-09-17 07:25:04+00:00,
b961cac8-0a10-51fd-96b1-9fe939e887d3,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Leppington and Fairfield,"Wednesday 16 and Thursday 17 September
Nightly from 9:40PM to 1:30AM, buses replace trains between Leppington and Fairfield.
Trains run to a changed timetable between Fairfield and the City via Granville, and between Glenfield and the City via the Airport.
Some Inner West trains run to a changed timetable between Olympic Park or Homebush and the City.
Buses also replace T3 Liverpool & Inner West Line trains between Liverpool and Lidcombe.",IWL_1c,-2200421255733575805,2026-09-16 11:40:00+00:00,2026-09-16 15:30:00+00:00
2ad7fb1d-1308-50c1-b8a0-fb227dc90a53,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Liverpool and Lidcombe,"Wednesday 16 and Thursday 17 September
Nightly from 9:40PM to 1:30AM, buses replace trains between Liverpool and Lidcombe.
Trains run between Lidcombe and the City, to a changed timetable. You may need to change trains to continue your journey.
Buses also replace T2 Leppington & Inner West Line trains between Leppington and Fairfield, and T6 Lidcombe & Bankstown Line trains between Bankstown and Lidcombe.",BNK_1f,2955980060543399440,2026-09-16 11:40:00+00:00,2026-09-16 15:30:00+00:00
43c708a8-065e-5d71-bc28-5c403486c3a5,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Leppington and Fairfield,"Wednesday 16 and Thursday 17 September 
Nightly from 9:40PM to 1:30AM, buses replace trains between Leppington and Fairfield.
Trains run to a changed timetable between Fairfield and Richmond.",CMB_2b,299721892419967497,2026-09-16 11:40:00+00:00,2026-09-16 15:30:00+00:00
0c3f595e-6aac-5fbf-965f-e63e1098dd36,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Bankstown and Lidcombe,"Wednesday 16 and Thursday 17 September
Nightly from 9:10PM to 1:30AM, buses replace trains between Bankstown and Lidcombe.
Buses also replace T3 Liverpool & Inner West Line trains between Liverpool and Lidcombe.",T6_2b,8595034154199357049,2026-09-16 11:10:00+00:00,2026-09-16 15:30:00+00:00
9b133fbd-6f13-5534-8fb0-c4c9734db170,MAINTENANCE,MODIFIED_SERVICE,T1 North Shore Line: Buses replace trains between Gordon and Milsons Point. Use metro services between Chatswood and the City,"Friday 18 September
From 11:30PM, buses replace trains between Gordon and Milsons Point, also stopping at Crows Nest and Victoria Cross metro stations.
Use metro services between Chatswood and the City.
Trains run between Berowra and Gordon, some to a changed timetable.",NSN_1a,4622583836084576750,2026-09-18 13:30:00+00:00,2026-09-18 16:00:28+00:00
2d69d46a-db04-5e40-b7bb-17fba51e249d,MAINTENANCE,MODIFIED_SERVICE,"T1 Western Line: Penrith trains run between Penrith and Central, platforms 1-14","Friday 18 September
From 11:30PM, Penrith trains run between Penrith and Central, platforms 1-14 only.",WST_2c,-4689984939195006273,2026-09-18 13:30:00+00:00,2026-09-18 16:00:45+00:00
027fd233-51ce-5d16-9591-53f97ad47dd7,MAINTENANCE,MODIFIED_SERVICE,T1 Western Line: Trains run to a changed timetable and stopping pattern,"Saturday 19 and Sunday 20 September\
Trains run to a changed timetable and stopping pattern between:
- Richmond and Olympic Park. You may need to change trains at Parramatta to continue your journey.
- Penrith and Central, platforms 1-14 only.
Sunday from 6:30AM to 10:30AM, Richmond trains run between Richmond and Liverpool. You may need to change trains at Parramatta to continue your journey.",WST_2d,-6255990460352317300,2026-09-18 16:00:00+00:00,2026-09-20 16:00:23+00:00
027fd233-51ce-5d16-9591-53f97ad47dd7,MAINTENANCE,MODIFIED_SERVICE,T1 Western Line: Trains run to a changed timetable and stopping pattern,"Saturday 19 and Sunday 20 September\
Trains run to a changed timetable and stopping pattern between:
- Richmond and Olympic Park. You may need to change trains at Parramatta to continue your journey.
- Penrith and Central, platforms 1-14 only.
Sunday from 6:30AM to 10:30AM, Richmond trains run between Richmond and Liverpool. You may need to change trains at Parramatta to continue your journey.",WST_1a,-8080502455091207041,2026-09-18 16:00:00+00:00,2026-09-20 16:00:23+00:00
d1248b74-e85c-5df1-9976-c3d6a76a783c,MAINTENANCE,MODIFIED_SERVICE,T1 North Shore Line: Buses replace trains between Hornsby and Milsons Point. Use metro services between Chatswood and the City,"Saturday 19 and Sunday 20 September
Buses replace trains between Hornsby and Milsons Point, also stopping at Crows Nest and Victoria Cross metro stations.
Use metro services between Chatswood and the City, or ferry services between Milsons Point and Circular Quay.
T9 Northern Line trains run between Berowra and Central, platforms 1-14 only.
On Sunday, some late-night buses run between T1 North Shore Line stations and Wynyard.",NSN_2i,9218376079003314857,2026-09-18 16:00:00+00:00,2026-09-20 16:00:27+00:00
3592c6c7-855b-5427-9d35-18a806a5ddd9,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Olympic Park and Lidcombe,"Monday 21 September
From 8PM to 1AM, buses replace trains between Olympic Park and Lidcombe.",OLY_1b,-3865546843487294607,2026-09-21 10:00:00+00:00,2026-09-21 15:00:33+00:00
7ef68f64-75e9-5e4b-9c31-588195f8fe45,MAINTENANCE,MODIFIED_SERVICE,"Buses replace trains between Waterfall, Cronulla and Hurstville","Monday 21 and Tuesday 22 September
Nightly from 9:50PM to 2:30AM, buses replace trains between Waterfall, Cronulla and Hurstville.
Trains run between Hurstville and Bondi Junction, some to a changed timetable.",ESI_1a,2213430644432283724,2026-09-21 11:50:00+00:00,2026-09-21 16:30:00+00:00
7ef68f64-75e9-5e4b-9c31-588195f8fe45,MAINTENANCE,MODIFIED_SERVICE,"Buses replace trains between Waterfall, Cronulla and Hurstville","Monday 21 and Tuesday 22 September
Nightly from 9:50PM to 2:30AM, buses replace trains between Waterfall, Cronulla and Hurstville.
Trains run between Hurstville and Bondi Junction, some to a changed timetable.",ESI_1c,-8579160858663815588,2026-09-21 11:50:00+00:00,2026-09-21 16:30:00+00:00
8a5ba36d-a983-5411-869a-caac50eda0f1,MAINTENANCE,MODIFIED_SERVICE,Buses replace most trains between Newcastle Interchange and Hornsby,"Tuesday 22 and Wednesday 23 September
Nightly from 8:30PM to 4AM, buses replace most trains between Newcastle Interchange and Hornsby.
T9 Northern Line trains run between Hornsby and Central, to a changed timetable.
Wednesday and Thursday, the 02:38 Wyong to Central service starts from Gosford at 03:15 and runs 15 minutes later than the normal timetable towards Central.",CCN_2a,-5978113767534294052,2026-09-22 10:30:00+00:00,2026-09-23 18:00:27+00:00
8a5ba36d-a983-5411-869a-caac50eda0f1,MAINTENANCE,MODIFIED_SERVICE,Buses replace most trains between Newcastle Interchange and Hornsby,"Tuesday 22 and Wednesday 23 September
Nightly from 8:30PM to 4AM, buses replace most trains between Newcastle Interchange and Hornsby.
T9 Northern Line trains run between Hornsby and Central, to a changed timetable.
Wednesday and Thursday, the 02:38 Wyong to Central service starts from Gosford at 03:15 and runs 15 minutes later than the normal timetable towards Central.",CCN_1b,-5236434750823934246,2026-09-22 10:30:00+00:00,2026-09-23 18:00:27+00:00
f412b473-65bf-5133-8c12-5b4d2d09865b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and reduced frequency,"Saturday 26 and Sunday 27 September
Trains run to a changed timetable and reduced frequency, every 30 minutes.",T6_2c,4372012232878979249,2026-09-25 16:00:00+00:00,2026-09-27 16:00:03+00:00
ac845045-d0c0-5a48-bdc9-40b302357093,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Saturday 26 and Sunday 27 September
Buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable and stopping pattern between Leppington and the City via Regents Park.
Change at:
- Cabramatta for buses to Canley Vale, Fairfield, Yennora, Guildford and Merrylands, or
- Lidcombe for trains towards Granville or T1 Western Line stations.",IWL_1h,6999377604685702146,2026-09-25 16:00:00+00:00,2026-09-27 16:00:19+00:00
a8c4b063-061e-5050-bdde-9f94fc8dce91,MAINTENANCE,MODIFIED_SERVICE,Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood,"Saturday 26 and Sunday 27 September
Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood.
Use trains between Sydenham, the City and Chatswood.",ESI_2c,5285933596947171244,2026-09-25 16:00:00+00:00,2026-09-27 16:00:24+00:00
458650b8-76af-5f3c-b00c-a3a2e2d130be,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Bomaderry and Wollongong,"Saturday 26 and Sunday 27 September
Buses replace trains between Bomaderry and Wollongong.
Trains run between Port Kembla, Wollongong and Bondi Junction, some to a changed timetable.
Buses do not run to the train timetable. If connecting with trains at Wollongong you may need to catch an earlier bus to ensure you meet your train connection.
Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood.
Use trains between Central and Epping or Chatswood.",SCO_2b,7005896456830233422,2026-09-25 16:00:00+00:00,2026-09-27 16:00:25+00:00
7a1297c1-0f7c-5fc3-95c7-fd1e7b580d1a,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Saturday 26 and Sunday 27 September
Buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable and stopping pattern between Leppington and the City via Regents Park, and between Schofields and Olympic Park.",CMB_2a,1644696160033301445,2026-09-25 16:00:00+00:00,2026-09-27 16:00:39+00:00
ee0d0ca9-7e69-5d24-9b92-c84f13f8126b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Trains run to a changed timetable and stopping pattern
 
Wednesday 30 September
From 10:30PM to 1:30AM, Inner West trains run between Ashfield and the City Circle only.
Leppington trains do not stop at Ashfield or Newtown.
T1 Western Line trains make extra stops at Homebush and Burwood. T9 Northern Line trains make extra stops at Croydon and Ashfield.
You may need to change trains to continue your journey.",IWL_2f,4691458740276869547,2026-09-30 12:30:02+00:00,2026-09-30 15:30:00+00:00
ee0d0ca9-7e69-5d24-9b92-c84f13f8126b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Trains run to a changed timetable and stopping pattern
 
Wednesday 30 September
From 10:30PM to 1:30AM, Inner West trains run between Ashfield and the City Circle only.
Leppington trains do not stop at Ashfield or Newtown.
T1 Western Line trains make extra stops at Homebush and Burwood. T9 Northern Line trains make extra stops at Croydon and Ashfield.
You may need to change trains to continue your journey.",IWL_1d,7284748182596493165,2026-09-30 12:30:02+00:00,2026-09-30 15:30:00+00:00
ee0d0ca9-7e69-5d24-9b92-c84f13f8126b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Trains run to a changed timetable and stopping pattern
 
Wednesday 30 September
From 10:30PM to 1:30AM, Inner West trains run between Ashfield and the City Circle only.
Leppington trains do not stop at Ashfield or Newtown.
T1 Western Line trains make extra stops at Homebush and Burwood. T9 Northern Line trains make extra stops at Croydon and Ashfield.
You may need to change trains to continue your journey.",IWL_1f,1221224009602693160,2026-09-30 12:30:02+00:00,2026-09-30 15:30:00+00:00
669c9f49-5476-55f3-a619-192e1e529f0d,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Wednesday 30 September
From 10:20PM to 1:30AM, trains run to a changed timetable between Liverpool and Lidcombe only. Change trains at Lidcombe to continue your journey.
Inner West trains run between Ashfield and the City Circle.
T1 Western Line trains run between Lidcombe and the City, making extra stops at Homebush and Burwood.
T9 Northern Line trains make extra stops at Croydon and Ashfield.",BNK_1e,-9115475355294482475,2026-09-30 12:20:00+00:00,2026-09-30 15:30:26+00:00
669c9f49-5476-55f3-a619-192e1e529f0d,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Wednesday 30 September
From 10:20PM to 1:30AM, trains run to a changed timetable between Liverpool and Lidcombe only. Change trains at Lidcombe to continue your journey.
Inner West trains run between Ashfield and the City Circle.
T1 Western Line trains run between Lidcombe and the City, making extra stops at Homebush and Burwood.
T9 Northern Line trains make extra stops at Croydon and Ashfield.",BNK_1g,5064893934630336586,2026-09-30 12:20:00+00:00,2026-09-30 15:30:26+00:00
b44c15ce-6501-59ae-adb4-eaf1a5b73e6c,MAINTENANCE,MODIFIED_SERVICE,Some trains run to a changed timetable. Trackwork at Wolli Creek may affect how you travel,"Wednesday 30 September and Thursday 1 October
Nightly from 9:50PM to 1:30AM, trains between Sydenham and the City Circle run to a changed timetable.
Nightly from 10:10PM to 1:30AM, trackwork at Wolli Creek may affect how you travel to T4 Eastern Suburbs & Illawarra or South Coast Line stations.
T4 Eastern Suburbs & Illawarra and South Coast Line trains do not stop at Wolli Creek. Buses run between Sydenham, Wolli Creek and Arncliffe.
Change at Central for T4 Eastern Suburbs & Illawarra or South Coast Line trains.",APS_2f,4089134572644777184,2026-09-30 11:50:00+00:00,2026-09-30 15:30:00+00:00
77a58cd0-8ce8-5e8d-8c92-db8cbf4b7826,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Sunday 4 October
From 5:30AM to 9:40AM, buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable between Leppington and the City via Regents Park.",IWL_2b,7400251048012378211,2026-10-03 18:30:00+00:00,2026-10-03 22:40:00+00:00
77a58cd0-8ce8-5e8d-8c92-db8cbf4b7826,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Sunday 4 October
From 5:30AM to 9:40AM, buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable between Leppington and the City via Regents Park.",IWL_2i,-4396571606196770016,2026-10-03 18:30:00+00:00,2026-10-03 22:40:00+00:00
77a58cd0-8ce8-5e8d-8c92-db8cbf4b7826,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Sunday 4 October
From 5:30AM to 9:40AM, buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable between Leppington and the City via Regents Park.",IWL_2j,-1303612948344505806,2026-10-03 18:30:00+00:00,2026-10-03 22:40:00+00:00
b2e90342-af67-50e3-a804-329d980f269b,MAINTENANCE,MODIFIED_SERVICE,Extra trains run between Leppington and the City via Regents Park,"Sunday 4 October
From 5:30AM to 9:40AM, extra trains run between Leppington and the City via Regents Park.",BNK_2c,3787217531919373545,2026-10-03 18:30:00+00:00,2026-10-03 22:40:03+00:00
d9e7ac87-a2d6-55d4-a9ef-62efa975f42b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 3 October
From 9:30AM to 1PM, trains run to a changed timetable between Liverpool and Lidcombe, and between Homebush and the City only.
You may need to change trains to continue your journey.
T1 Western and T2 Leppington Line trains run between Lidcombe and the City.",BNK_2g,7746676549497845523,2026-10-03 11:30:00+00:00,2026-10-04 02:00:04+00:00
