stop_key,stop_id,stop_name,stop_lat,stop_lon,parent_station
8526694899102160597,252920,Oak Flats Station,-34.572230751,150.82090794,
-7315400607259613426,2529201,Oak Flats Station Platform 1,-34.571987,150.820357,252920
2264199477801322923,222320,Oatley Station,-33.9808451569,151.078965101,
-2897867139078942438,2223301,Oatley Station Platform 1,-33.980408,151.078988,222320
2486720923796449727,2223302,Oatley Station Platform 2,-33.980403,151.079049,222320
1627612367446222796,212710,Olympic Park Station,-33.8465201324,151.069547249,
4293098971405897316,2127102,Olympic Park Station Platform 2,-33.846625,151.069154,212710
-3964177008133029664,2127103,Olympic Park Station Platform 3,-33.846682,151.069183,212710
4703657116037216071,28001,Orange Station,-33.2869916681,149.103703109,
-8647237962631152198,280092,Orange Station Platform 1,-33.286757,149.103702,28001
3426461053438587483,250830,Otford Station,-34.2102000425,151.006003921,
5115607110647749513,2508171,Otford Station Platform 1,-34.210693,151.005712,250830
3494105156940744729,2508172,Otford Station Platform 2,-34.210622,151.005979,250830
-7684277534882233054,225810,Ourimbah Station,-33.3596035261,151.369989223,
3130055419211912873,2258111,Ourimbah Station Platform 1,-33.359685,151.370037,225810
-8802747951913464798,2258112,Ourimbah Station Platform 2,-33.359472,151.369865,225810
-8969074973315772888,221110,Padstow Station,-33.9518920189,151.032557154,
-1472947109262562106,2211141,Padstow Station Platform 1,-33.951878,151.032401,221110
-3176105750812332413,2211142,Padstow Station Platform 2,-33.95193,151.032397,221110
5075694805318137020,221310,Panania Station,-33.9543111213,150.997826061,
5352561739320346629,2213151,Panania Station Platform 1,-33.954268,150.998077,221310
5003743779191999768,2213152,Panania Station Platform 2,-33.954319,150.998087,221310
-8346764451684819359,225030,Point Clare Station,-33.4457700795,151.328555962,
8584642195855279907,2250831,Point Clare Station Platform 1,-33.446239,151.328467,225030
-5713020700918079249,2250832,Point Clare Station Platform 2,-33.44619,151.32837,225030
8033084969996115918,60041,Perth Station,-31.943111,115.876925,
-8164774077905082547,60042,Perth Station Platform 1,-31.943468,115.877116,60041
-2615071683165108876,214530,Pendle Hill Station,-33.8013478991,150.956342684,
4504583558386924408,2145641,Pendle Hill Station Platform 1,-33.80144,150.956585,214530
-843645682622872341,2145642,Pendle Hill Station Platform 2,-33.801499,150.956526,214530
-5736126275312970684,2145643,Pendle Hill Station Platform 3,-33.801566,150.956452,214530
-8412866568763436982,2145644,Pendle Hill Station Platform 4,-33.801621,150.956387,214530
1450855754378391070,275010,Penrith Station,-33.7500552895,150.696134761,
-4662342852169107525,2750511,Penrith Station Platform 1,-33.749959,150.696191,275010
-9024629707393703762,2750512,Penrith Station Platform 2,-33.750035,150.696166,275010
1714098398433544815,2750513,Penrith Station Platform 3,-33.750143,150.696123,275010
-4792878843961455769,204910,Petersham Station,-33.8938593952,151.155156228,
-156694978650852042,204991,Petersham Station Platform 1,-33.893874,151.155342,204910
-1846913295896223555,204992,Petersham Station Platform 2,-33.893959,151.155345,204910
2998522770469210889,257110,Picton Station,-34.1791465735,150.61260155,
5055640741400472618,2571161,Picton Station Platform 1,-34.179098,150.612586,257110
6282046429495235662,2571162,Picton Station Platform 2,-34.179288,150.612584,257110
2033293670249509579,250540,Port Kembla Station,-34.47724493,150.901922312,
3330155286583946050,2505111,Port Kembla Station Platform 1,-34.477167,150.902631,250540
4430912537031669086,250530,Port Kembla North Station,-34.4727666662,150.8880483,
-7611863689835171865,2505101,Port Kembla North Station Platform 1,-34.472704,150.887434,250530
-9111517380544218526,28701,Parkes Station,-33.1421322646,148.173184811,
-7646278913366500706,287054,Parkes Station Platform 1,-33.142176,148.173047,28701
1999761057733749365,222210,Penshurst Station,-33.9661295363,151.089386527,
-6365579239099342340,2222131,Penshurst Station Platform 1,-33.966151,151.088938,222210
-9006256556337552063,2222132,Penshurst Station Platform 2,-33.966218,151.08895,222210
7039630634476717467,212020,Pennant Hills Station,-33.7379386253,151.072529669,
4889555416201875715,2120201,Pennant Hills Station Platform 1,-33.737851,151.072666,212020
-1159576259008233442,2120202,Pennant Hills Station Platform 2,-33.737694,151.072663,212020
2134178247851321672,212042,Pennant Hills Station Platform 3,-33.737782,151.072484,212020
-5445804771925425979,257920,Penrose Station,-34.6725510659,150.211755491,
-7566209874613487258,257991,Penrose Station Platform 1,-34.67236,150.211915,257920
6024365930712670808,257992,Penrose Station Platform 2,-34.672421,150.211993,257920
6098169674213526336,215020,Parramatta Station,-33.8175792613,151.005535136,
-5510222690186109640,2150411,Parramatta Station Platform 1,-33.817302,151.005304,215020
1446632565895093766,2150412,Parramatta Station Platform 2,-33.8174,151.00525,215020
7361061893891384773,2150413,Parramatta Station Platform 3,-33.817463,151.005207,215020
7614089416933542476,2150414,Parramatta Station Platform 4,-33.817551,151.005129,215020
7561693944174268262,242110,Paterson Station,-32.602400935,151.614637189,
-51335104661801392,242141,Paterson Station Platform 1,-32.602321,151.614731,242110
-7993727418393504267,219610,Punchbowl Station,-33.9253775169,151.055866993,
3538440086001365087,2196291,Punchbowl Station Platform 1,-33.925382,151.05565,219610
-8315052402034133990,2196292,Punchbowl Station Platform 2,-33.925449,151.05565,219610
2822985676638649539,207310,Pymble Station,-33.7447288843,151.142137963,
-2661336592951695888,2073161,Pymble Station Platform 1,-33.744701,151.142144,207310
8463204548138423096,2073162,Pymble Station Platform 2,-33.744763,151.142119,207310
-7361473481395058439,23431,Quirindi Station,-31.5053990012,150.681097996,
2759201544174457390,234313,Quirindi Station Platform 1,-31.505489,150.681033,23431
3988423082297454145,276310,Quakers Hill Station,-33.728024833,150.886724975,
-6737094093781872594,2763171,Quakers Hill Station Platform 1,-33.727705,150.886489,276310
-7727426948540168293,2763172,Quakers Hill Station Platform 2,-33.727735,150.886437,276310
1023457488990580584,26201,Queanbeyan Station,-35.3428901949,149.227651349,
6795925403477211629,262030,Queanbeyan Station Platform 1,-35.34288,149.2278,26201
7981702324446209467,2795999,Raglan Bus,-33.422262,149.64726,
7905465354140217115,279536,Raglan Bus 1,-33.422262,149.64726,2795999
-2173843340063083480,279535,Raglan Bus 2,-33.422388,149.647266,2795999
5414192719990086356,201510,Redfern Station,-33.8923698959,151.198484708,
3517710065677633281,2015131,Redfern Station Platform 1,-33.891774,151.198349,201510
4759039001359939455,2015132,Redfern Station Platform 2,-33.891854,151.19843,201510
4683999382729454313,2015133,Redfern Station Platform 3,-33.89188,151.198452,201510
-8042109189266427146,2015134,Redfern Station Platform 4,-33.891922,151.198559,201510
-5009032479495747979,2015135,Redfern Station Platform 5,-33.891954,151.198592,201510
4112228711348460975,2015136,Redfern Station Platform 6,-33.891972,151.198746,201510
24664945889022384,2015137,Redfern Station Platform 7,-33.892003,151.198772,201510
-7358212603544478442,2015138,Redfern Station Platform 8,-33.892065,151.198885,201510
-1213165574211837318,2015139,Redfern Station Platform 9,-33.892099,151.198923,201510
9069200664600477706,2015140,Redfern Station Platform 10,-33.892152,151.199035,201510
3049108295002465205,2015141,Redfern Station Platform 11,-33.8924,151.199233,201510
4549896384088506662,2015142,Redfern Station Platform 12,-33.892419,151.199284,201510
4163668560986998522,2790128,Rydal Station,-33.4835650033,150.031811997,
1863115150934855219,2790154,Rydal Station Platform 1,-33.483946,150.031767,2790128
-8544181410259159219,213820,Rhodes Station,-33.8305303567,151.08703226,
-7610831748566492844,213891,Rhodes Station Platform 1,-33.830822,151.087144,213820
4232244489046419403,213892,Rhodes Station Platform 2,-33.830803,151.08699,213820
6932630945765859668,213893,Rhodes Station Platform 3,-33.830778,151.086938,213820
-8996328338213573968,275320,Richmond Station,-33.5991116405,150.753211003,
6016041538996404949,2753671,Richmond Station Platform 1,-33.598855,150.752775,275320
-6462552768801244686,2753672,Richmond Station Platform 2,-33.598894,150.75254,275320
6991519681858547778,276510,Riverstone Station,-33.6790433699,150.860267864,
3650749759417300563,2765291,Riverstone Station Platform 1,-33.679091,150.860337,276510
-6187634482440254843,2765292,Riverstone Station Platform 2,-33.679403,150.860403,276510
-6647877471066355027,221620,Rockdale Station,-33.9518802725,151.136861613,
-827033133982642362,2216172,Rockdale Station Platform 2,-33.952068,151.136653,221620
-2745759758435915372,2216173,Rockdale Station Platform 3,-33.952104,151.136745,221620
2110738146112551362,2216174,Rockdale Station Platform 4,-33.952145,151.136849,221620
-3921659768394918962,2216175,Rockdale Station Platform 5,-33.952173,151.136957,221620
-8021503345894232936,600037,Brisbane (Roma St) Station Platform 2,-27.465776,153.019475,40001
8531662933766880355,214310,Regents Park Station,-33.8829888939,151.024187469,
-2826127880639226279,214391,Regents Park Station Platform 1,-33.883057,151.024081,214310
-6796149870363565835,214392,Regents Park Station Platform 2,-33.883086,151.024149,214310
-621610130561067697,206910,Roseville Station,-33.7842202564,151.177265981,
-1584445096477889585,2069131,Roseville Station Platform 1,-33.784323,151.177534,206910
-4719705806519373114,2069132,Roseville Station Platform 2,-33.784371,151.177494,206910
-6196803097630935779,2577146,Robertson Bus,-34.589305,150.597767,
-1092866194996773838,2577143,Robertson Bus 1,-34.589443,150.597539,2577146
6312155076893508975,276610,Rooty Hill Station,-33.7715117275,150.845018733,
8926528296280516372,2766141,Rooty Hill Station Platform 1,-33.771543,150.84459,276610
5605564008794976373,2766142,Rooty Hill Station Platform 2,-33.771607,150.844617,276610
-2386509701116192119,2766143,Rooty Hill Station Platform 3,-33.771656,150.844793,276610
-1282387075119142495,2766144,Rooty Hill Station Platform 4,-33.771705,150.844823,276610
-6819969396730981971,221210,Revesby Station,-33.9524600343,151.014838369,
-2397194387778863923,2212161,Revesby Station Platform 1,-33.952418,151.015083,221210
-4870470968172307795,2212162,Revesby Station Platform 2,-33.952482,151.015084,221210
8433499099999165160,2212163,Revesby Station Platform 3,-33.952574,151.015078,221210
4975443218545068791,2212164,Revesby Station Platform 4,-33.952492,151.014557,221210
1982067522785176487,221010,Riverwood Station,-33.9515354072,151.052035296,
-5925274722480050083,2210321,Riverwood Station Platform 1,-33.951456,151.052218,221010
-5255448556643546020,2210322,Riverwood Station Platform 2,-33.951508,151.052243,221010
-2025137737560701242,230430,Sandgate Station,-32.8718965217,151.702604736,
6430327136379784790,2304291,Sandgate Station Platform 1,-32.872321,151.702854,230430
8248436644127730123,2304292,Sandgate Station Platform 2,-32.872364,151.702766,230430
-7015706174881339308,2577209,Ranelagh House Bus,-34.5909,150.6106,
-2696550538466179609,2577901,Ranelagh House Station Platform 1,-34.590923,150.610559,2577209
3818367813071404433,233710,Scone Station,-32.0469408939,150.866902291,
-2187787969390147183,233731,Scone Station Platform 1,-32.046766,150.866958,233710
-4840013212237976333,276220,Schofields Station,-33.704452,150.874138,
7316163471860210383,2762121,Schofields Station Platform 1,-33.704668,150.87394,276220
-5016389798023391157,2762122,Schofields Station Platform 2,-33.704688,150.873866,276220
3872522175255512581,251510,Scarborough Station,-34.2649865514,150.965790871,
2715811946893387125,2515131,Scarborough Station Platform 1,-34.265373,150.965438,251510
-3136251228103413272,2515132,Scarborough Station Platform 2,-34.26542,150.965551,251510
-6983979440588063716,2000321,Central Station Platform 1,-33.882701,151.205857,200060
-1842839152224837919,2000322,Central Station Platform 2,-33.882751,151.20601,200060
3125385761023321334,2000323,Central Station Platform 3,-33.882771,151.206062,200060
-2771100076130190385,2000324,Central Station Platform 4,-33.883321,151.205831,200060
-3406682097067171240,2000325,Central Station Platform 5,-33.883347,151.205875,200060
-1179123144834419479,2000326,Central Station Platform 6,-33.883414,151.206006,200060
610129093749931789,2000327,Central Station Platform 7,-33.883445,151.206061,200060
7492905660078349455,2000328,Central Station Platform 8,-33.883515,151.206182,200060
2452573464316960471,2000329,Central Station Platform 9,-33.883553,151.206242,200060
-2090049041071879965,2000330,Central Station Platform 10,-33.883619,151.206374,200060
-6003277615342232906,2000331,Central Station Platform 11,-33.883651,151.206432,200060
1355625358283591646,2000332,Central Station Platform 12,-33.883716,151.206529,200060
-8441636960785518707,2000333,Central Station Platform 13,-33.883756,151.206606,200060
-8224173642638510748,2000334,Central Station Platform 14,-33.883811,151.206699,200060
5633470220057961867,2000335,Central Station Platform 15,-33.883834,151.20678,200060
6047301087210863501,202020,Domestic Airport Station,-33.9336596293,151.180785679,
8534557404726925046,202091,Domestic Station Platform 1,-33.933579,151.180776,202020
-8357315388285381566,202092,Domestic Station Platform 2,-33.933684,151.180747,202020
-8823724867322256947,V17191,Seymour Station,-37.024361,145.138515,
1048280793838685142,17191P1,Seymour Station Platform 1,-37.024361,145.138515,V17191
805807189136990001,216210,Sefton Station,-33.8852361649,151.011283338,
2374713592323779505,2162201,Sefton Station Platform 1,-33.88523,151.011559,216210
8924225569475815367,2162202,Sefton Station Platform 2,-33.885295,151.011547,216210
1543124335377588538,233010,Singleton Station,-32.5717704718,151.165170745,
199294667625171021,2330181,Singleton Station Platform 1,-32.572042,151.165617,233010
1365854289061504375,2529218,Shellharbour Junction Station,-34.5912,150.8448,
8816989222311026794,2529219,Shellharbour Junction Station Platform 1,-34.591361,150.844828,2529218
1277584948389827009,2529220,Shellharbour Junction Station Platform 2,-34.591331,150.844697,2529218
6636075540105454163,252910,Dunmore Station,-34.6059132924,150.840140256,
6697400214575868801,2529191,Dunmore Station Platform 1,-34.606378,150.839907,252910
-8699983723846010918,2529192,Dunmore Station Platform 2,-34.606071,150.840108,252910
1555922389333859569,V22180,Southern Cross Station,-37.817614,144.95295,
-7544388259149659356,22180P1,Southern Cross Station Platform 1,-37.817614,144.95295,V22180
-3922966625026316177,22180P2,Southern Cross Station Platform 2,-37.818311,144.95344,V22180
1592154052003300946,202030,International Airport Station,-33.9349882286,151.165891276,
-8371165257693926976,2020101,International Station Platform 1,-33.934925,151.165848,202030
1666037865923945304,2020102,International Station Platform 2,-33.935011,151.165803,202030
8690401584792643248,213010,Summer Hill Station,-33.8905607663,151.139445147,
1159342903683173185,213051,Summer Hill Station Platform 1,-33.890345,151.138972,213010
-6137255467853619237,213052,Summer Hill Station Platform 2,-33.890377,151.138954,213010
7361089617991580557,213053,Summer Hill Station Platform 3,-33.890474,151.138905,213010
-9173161721924552411,204810,Stanmore Station,-33.8945488499,151.164009338,
713863589649875790,204831,Stanmore Station Platform 1,-33.894449,151.164038,204810
3868211231074592085,204832,Stanmore Station Platform 2,-33.89453,151.164053,204810
4035007733745118008,204833,Stanmore Station Platform 3,-33.89464,151.164044,204810
-941346149137559570,24601,Grafton Station,-29.7039050005,152.941691996,
-9155555090668096282,2460143,Grafton Station Platform 1,-29.703505,152.941765,24601
-2742977344940175489,277720,Springwood Station,-33.698841604,150.563979903,
-3857791824620312838,2777191,Springwood Station Platform 1,-33.698974,150.563696,277720
-6433623161466783565,2777192,Springwood Station Platform 2,-33.699023,150.563773,277720
8521219265486739119,223210,Sutherland Station,-34.0317869151,151.05719008,
3612356486350744060,2232291,Sutherland Station Platform 1,-34.03166,151.057178,223210
-7252741680206314177,2232292,Sutherland Station Platform 2,-34.031694,151.057285,223210
-7764139941610294159,2232293,Sutherland Station Platform 3,-34.031731,151.057365,223210
1457029473778908232,200050,St James Station,-33.8706974192,151.211837375,
-58550018904788370,2000381,St James Station Platform 1,-33.870669,151.21173,200050
-813670490778064419,2000382,St James Station Platform 2,-33.870686,151.211939,200050
9054384831357195823,206520,St Leonards Station,-33.8223888849,151.194126811,
-4248716776482060069,2065152,St Leonards Station Platform 2,-33.821982,151.194193,206520
-1484803317195334805,2065153,St Leonards Station Platform 3,-33.821995,151.194025,206520
531877857061134811,276010,St Marys Station,-33.7622558528,150.77602901,
-904133297077372003,2760301,St Marys Station Platform 1,-33.762049,150.775491,276010
-7175679468428617339,2760302,St Marys Station Platform 2,-33.762116,150.77548,276010
-8478073607319701465,2760303,St Marys Station Platform 3,-33.762217,150.775438,276010
-5255863135154699190,2760304,St Marys Station Platform 4,-33.762287,150.775417,276010
7300977701074123815,204410,St Peters Station,-33.9073952028,151.180267452,
2056702270518808124,204461,St Peters Station Platform 1,-33.907221,151.180489,204410
4998266981204066956,204462,St Peters Station Platform 2,-33.907297,151.180515,204410
-4369213425823937514,204463,St Peters Station Platform 3,-33.907389,151.180546,204410
-1446006824412315754,204464,St Peters Station Platform 4,-33.907484,151.180574,204410
-144106559200455018,213510,Strathfield Station,-33.8718104968,151.094427077,
-6459047070242316305,2135231,Strathfield Station Platform 1,-33.87131,151.094217,213510
-970864714992148263,2135232,Strathfield Station Platform 2,-33.871341,151.094158,213510
-5621762837069403900,2135233,Strathfield Station Platform 3,-33.871406,151.094071,213510
1546226603274301800,2135234,Strathfield Station Platform 4,-33.871446,151.094011,213510
-4373510304712658864,2135235,Strathfield Station Platform 5,-33.871532,151.093933,213510
1171768796122015062,2135236,Strathfield Station Platform 6,-33.871567,151.093874,213510
2077048829488502200,2135237,Strathfield Station Platform 7,-33.87163,151.09379,213510
-5002540093226759354,2135238,Strathfield Station Platform 8,-33.871663,151.093726,213510
-2596716124570179148,28201,Stuart Town Station,-32.8011920171,149.078320003,
-7857408281170879435,282024,Stuart Town Station Platform 1,-32.801493,149.078534,28201
-2069117191184770365,214710,Seven Hills Station,-33.774430434,150.936513359,
-4576123028587082005,2147421,Seven Hills Station Platform 1,-33.774225,150.935976,214710
8884545776803704984,2147422,Seven Hills Station Platform 2,-33.774286,150.935963,214710
-7018101371577718083,2147423,Seven Hills Station Platform 3,-33.774429,150.936312,214710
2332380944889390961,2147424,Seven Hills Station Platform 4,-33.774497,150.936292,214710
-7546954839176514331,250840,Stanwell Park Station,-34.2265864217,150.980938038,
540752672892374357,2508181,Stanwell Park Station Platform 1,-34.226364,150.981033,250840
3820482148989844021,2508182,Stanwell Park Station Platform 2,-34.226394,150.981142,250840
6380558092196717765,24521,Sawtell Station,-30.3594286324,153.09741934,
-1360443701500691573,245240,Sawtell Station Platform 1,-30.359391,153.097613,24521
-3356815656465816061,204420,Sydenham Station,-33.9143731989,151.166645609,
-6633084113229890227,204473,Sydenham Station Platform 3,-33.914163,151.166904,204420
1741549004991027864,204474,Sydenham Station Platform 4,-33.914228,151.167017,204420
8732215138225519887,204475,Sydenham Station Platform 5,-33.914278,151.167059,204420
-8878885375073503370,204476,Sydenham Station Platform 6,-33.914331,151.167159,204420
-2304616394879486237,257310,Tahmoor Station,-34.2236766672,150.589910563,
7827115796113910322,257361,Tahmoor Station Platform 1,-34.223381,150.590028,257310
7344101488936075901,257362,Tahmoor Station Platform 2,-34.223412,150.590135,257310
-7787421701000192462,257950,Tallong Station,-34.7183305951,150.086505741,
7551429215359027889,2579101,Tallong Station Platform 1,-34.718286,150.086355,257950
-781113972795812804,2579102,Tallong Station Platform 2,-34.718375,150.08635,257950
-6601171102735999772,234012,Tamworth Station,-31.0872620012,150.930847997,
1785851700682804609,2340108,Tamworth Station Platform 1,-31.08749,150.930858,234012
-5535678211817879661,27871,Tarana Station,-33.5241070016,149.907594003,
-1470474589738084465,27874,Tarana Station Platform 1,-33.52429,149.90838,27871
-6375743659924146490,225020,Tascott Station,-33.451356945,151.318056032,
-8572231973666337489,2250841,Tascott Station Platform 1,-33.450903,151.31872,225020
-3751741815189765275,2250842,Tascott Station Platform 2,-33.450905,151.318553,225020
-5960669122021816164,228420,Teralba Station,-32.9627124493,151.603457811,
-4442532456630702560,2284181,Teralba Station Platform 1,-32.962451,151.603693,228420
5364992397233623303,2284182,Teralba Station Platform 2,-32.962388,151.603643,228420
1316289860943132588,214610,Toongabbie Station,-33.7872629962,150.951437323,
3021749488204407522,2146111,Toongabbie Station Platform 1,-33.787298,150.951589,214610
-4470783349457683492,2146112,Toongabbie Station Platform 2,-33.787313,150.95151,214610
3376981953962713949,2146113,Toongabbie Station Platform 3,-33.787332,150.951381,214610
6281320006181619112,2146114,Toongabbie Station Platform 4,-33.787352,150.951312,214610
-6184877882236786380,258011,Tarago Station,-35.0699610036,149.651365,
-9169946670225620119,258089,Tarago Station Platform 1,-35.07,149.65133,258011
-4919878889759282335,251550,Thirroul Station,-34.3184243988,150.918652366,
2458994337497028199,2515141,Thirroul Station Platform 1,-34.318051,150.918831,251550
7883039023634258668,2515142,Thirroul Station Platform 2,-34.318072,150.918982,251550
915384552054178141,2515143,Thirroul Station Platform 3,-34.318094,150.919035,251550
5574398510978110223,200070,Town Hall Station,-33.8735963257,151.206899293,
8018300634964295518,2000391,Town Hall Station Platform 1,-33.87365,151.206994,200070
-8903371073604344195,2000392,Town Hall Station Platform 2,-33.873621,151.206931,200070
7536020881108338221,2000393,Town Hall Station Platform 3,-33.873674,151.206812,200070
7441593026655814830,2000394,Town Hall Station Platform 4,-33.873592,151.206999,200070
-5250691378248803399,2000395,Town Hall Station Platform 5,-33.873662,151.206874,200070
3352645372387689306,2000396,Town Hall Station Platform 6,-33.873653,151.2068,200070
4926072001528778881,257225,Thirlmere Bus,-34.203677,150.572495,
9123189406960596614,257214,Thirlmere Bus 1,-34.203896,150.572563,257225
4625523780644973395,212010,Thornleigh Station,-33.7318711955,151.078280974,
4602647102673749827,2120211,Thornleigh Station Platform 1,-33.731936,151.078347,212010
-4257824939545587053,2120212,Thornleigh Station Platform 2,-33.731891,151.07825,212010
1249086895157883493,2120213,Thornleigh Station Platform 3,-33.731829,151.078165,212010
2653174884428929256,232030,Telarah Station,-32.7239102569,151.539634763,
-3885203890984566043,2320331,Telarah Station Platform 1,-32.723431,151.539778,232030
-2374831574131413414,204430,Tempe Station,-33.9245047291,151.156507285,
424863301688237627,204481,Tempe Station Platform 1,-33.924048,151.156388,204430
-6021290050871581132,204482,Tempe Station Platform 2,-33.924115,151.156507,204430
-6279120888825074472,204483,Tempe Station Platform 3,-33.924129,151.156588,204430
-5408461935977997803,204484,Tempe Station Platform 4,-33.924146,151.156707,204430
1846813942463246572,232240,Thornton Station,-32.7835946374,151.639830835,
2283050637889127549,2322251,Thornton Station Platform 1,-32.783585,151.639918,232240
-1928247595373435980,2322252,Thornton Station Platform 2,-32.783662,151.639853,232240
-6469349172503454264,24301,Taree Station,-31.9064370002,152.456963005,
7080714280975614380,243067,Taree Station Platform 1,-31.906416,152.457304,24301
7570001312208939204,26551,The Rock Station,-35.2717640037,147.118301003,
1660767294129399999,26553,The Rock Station Platform 1,-35.271749,147.118541,26551
-4698702935427385286,220530,Turrella Station,-33.9299529576,151.139909016,
6792093193056792515,2205101,Turrella Station Platform 1,-33.929833,151.140164,220530
8924376272145436824,2205102,Turrella Station Platform 2,-33.929873,151.14018,220530
6520798419651665531,232220,Tarro Station,-32.8093092214,151.669941549,
-3823889026581357705,2322241,Tarro Station Platform 1,-32.809007,151.669677,232220
7488151389115207624,2322242,Tarro Station Platform 2,-32.809067,151.669596,232220
-2082890753057136641,225910,Tuggerah Station,-33.3080864837,151.420152642,
8915202367786511296,2259911,Tuggerah Station Platform 1,-33.3077,151.420277,225910
3341714465681365718,2259912,Tuggerah Station Platform 2,-33.307661,151.420184,225910
-7635881253523858005,207410,Turramurra Station,-33.7321822059,151.128281842,
-8077340478999660585,2074181,Turramurra Station Platform 1,-33.732453,151.128569,207410
976421500923668027,2074182,Turramurra Station Platform 2,-33.732503,151.128511,207410
-1026924716077639119,251830,Towradgi Station,-34.384686325,150.901238888,
475227438141284008,2518151,Towradgi Station Platform 1,-34.384322,150.901336,251830
2640178580055445606,2518152,Towradgi Station Platform 2,-34.384313,150.901466,251830
-8216617386909111,252610,Unanderra Station,-34.4544287823,150.846262892,
7803828394838746513,2526171,Unanderra Station Platform 1,-34.454809,150.845867,252610
4573029073762089629,2526172,Unanderra Station Platform 2,-34.454859,150.845938,252610
326696221054359621,24551,Urunga Station,-30.4996560002,153.018677997,
1008245328140172903,245526,Urunga Station Platform 1,-30.499124,153.018668,24551
-304257510233440730,235813,Uralla Station,-30.6440760007,151.505202006,
-8252096573951749246,235824,Uralla Station Platform 1,-30.644192,151.504942,235813
7576943588059950875,277710,Valley Heights Station,-33.7044657278,150.583813038,
6715756800574775613,2777201,Valley Heights Station Platform 1,-33.704381,150.583774,277710
5686081304253461363,2777202,Valley Heights Station Platform 2,-33.704403,150.583725,277710
2329955415856120150,216320,Villawood Station,-33.8809016751,150.976047927,
7616859418332451434,2163211,Villawood Station Platform 1,-33.880825,150.97663,216320
6041276949010827192,2163212,Villawood Station Platform 2,-33.880876,150.976633,216320
7013904290413872583,276520,Vineyard Station,-33.6505041515,150.851245754,
-2578308089324484477,2765301,Vineyard Station Platform 1,-33.650457,150.851184,276520
-5788951112494359399,232320,Victoria Street Station,-32.7509577484,151.593825879,
-3446227113962427079,2323331,Victoria Street Station Platform 1,-32.750931,151.593884,232320
9069118251568584389,2323332,Victoria Street Station Platform 2,-32.75098,151.593853,232320
-2308882648369529530,207610,Wahroonga Station,-33.7174291976,151.116892277,
5187515741913650712,2076241,Wahroonga Station Platform 1,-33.717851,151.117385,207610
-2175101314296702230,2076242,Wahroonga Station Platform 2,-33.717881,151.117352,207610
-4919397491264202684,207710,Waitara Station,-33.7099932648,151.104341133,
8750284778735267708,2077311,Waitara Station Platform 1,-33.710242,151.104781,207710
4735193369246221649,2077312,Waitara Station Platform 2,-33.710282,151.104742,207710
7936939862870226700,206020,Waverton Station,-33.8382452525,151.197855547,
-5420673490650911212,2060111,Waverton Station Platform 1,-33.837808,151.197526,206020
-6788983780378711223,2060112,Waverton Station Platform 2,-33.837838,151.197423,206020
-8238945338458137190,251520,Wombarra Station,-34.2759329354,150.953145001,
7265596629493052809,2515151,Wombarra Station Platform 1,-34.275495,150.953457,251520
3569573201056283940,2515152,Wombarra Station Platform 2,-34.275532,150.953565,251520
-7727526741501613691,220510,Wolli Creek Station,-33.9285468328,151.154113182,
4993455570594642710,2205111,Wolli Creek Station Platform 1,-33.928538,151.1545,220510
-2599253331927150451,2205112,Wolli Creek Station Platform 2,-33.928626,151.154463,220510
-844883588419371563,2205113,Wolli Creek Station Platform 3,-33.928023,151.153793,220510
5175978725872556493,2205114,Wolli Creek Station Platform 4,-33.928067,151.153852,220510
5243693692742411613,23411,Werris Creek Station,-31.3501390002,150.646464002,
-840568270137049327,23418,Werris Creek Station Platform 1,-31.349475,150.6465,23411
-4872496555008879164,23419,Werris Creek Station Platform 2,-31.349525,150.64627,23411
-3558410219111555729,225010,Wondabyne Station,-33.4921353608,151.257010783,
1004717137441009558,2256461,Wondabyne Station Platform 1,-33.492215,151.257005,225010
-2973723740394209982,2256462,Wondabyne Station Platform 2,-33.492187,151.256923,225010
3846006205680048142,277810,Woodford Station,-33.7354492815,150.481917441,
524045740735076708,277881,Woodford Station Platform 1,-33.735617,150.481871,277810
-3834719462094020986,277882,Woodford Station Platform 2,-33.735655,150.481886,277810
3892769169769947456,223330,Waterfall Station,-34.1343852228,150.994511503,
626746800398377953,2233291,Waterfall Station Platform 1,-34.134733,150.994483,223330
103000179220261358,2233292,Waterfall Station Platform 2,-34.134727,150.994559,223330
6913612573587131596,278210,Wentworth Falls Station,-33.7094719208,150.376311429,
-6368459365553662790,2782181,Wentworth Falls Station Platform 1,-33.709742,150.376442,278210
204110664030150266,2782182,Wentworth Falls Station Platform 2,-33.70975,150.376347,278210
-9106573037631999143,26501,Wagga Wagga Station,-35.1204179991,147.368449999,
6829906344003623794,2650135,Wagga Wagga Station Platform 1,-35.120314,147.368186,26501
-439198149141334767,24291,Wingham Station,-31.868090002,152.367635996,
3059937689321059292,2429102,Wingham Station Platform 1,-31.868014,152.367283,24291
396225712431616574,257910,Wingello Station,-34.6921801787,150.158385368,
8528256420230879200,2579111,Wingello Station Platform 1,-34.692123,150.158408,257910
2708817410859734598,2579112,Wingello Station Platform 2,-34.692198,150.158424,257910
6049052001354012726,275620,Windsor Station,-33.6139276709,150.811408003,
8399129992602133778,2756451,Windsor Station Platform 1,-33.613719,150.811103,275620
-2742729526377247223,242030,Wirragulla Station,-32.4617735009,151.743457021,
63940982496577505,2420101,Wirragulla Station Platform 1,-32.462998,151.742406,242030
